analysis_id,news_id,strike_title,question,answer,sources,confidence,analyzed_at
112,281,"Kuki group ends counter-inter-district economic blockade, highway shutdown | India News - Hindustan Times",What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.49)
- resolution_logs_2023.txt (similarity: 0.49)
- sla_2024.txt (similarity: 0.48)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T07:23:15.884738
111,282,"Lucknow students block road over school woes, minister stuck in traffic steps in - The Indian Express",What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.48)
- sla_2024.txt (similarity: 0.45)
- kedb_2024.txt (similarity: 0.44)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T07:23:15.856073
110,282,"Lucknow students block road over school woes, minister stuck in traffic steps in - The Indian Express",What are past resolutions for strikes in Lucknow?,"Based on kedb_2024.txt:

 2022: 1-day strike, resolved via negotiation

═══════════════════════════════════════════════════════
KEDB-002 | Truck Strike - National
═══════════════════════════════════════════════════════
Error ID        : KEDB-002
Category        : Truck/Lorry Strike
Affected Cities : All major cities
Trigger         : Fuel price hike, toll disputes, new regulations
Frequency       : 1-2 times per year
Typical Duration: 3-7 days
Priority Level  : P1

Root Cause:
All India Motor Transport Congress (AIMTC) ...

Top sources:
- kedb_2024.txt (similarity: 0.57)
- resolution_logs_2023.txt (similarity: 0.53)
- resolution_logs_2023.txt (similarity: 0.53)","[{""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.5743065860139782, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5334984845556451, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.526619062824748, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.5043855605024742, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5005437678523587, ""chunk_id"": ""resolution_logs_2023.txt_0""}]",0.5743065860139782,2026-08-21T07:23:15.824746
109,282,"Lucknow students block road over school woes, minister stuck in traffic steps in - The Indian Express",What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.49)
- resolution_logs_2023.txt (similarity: 0.49)
- sla_2024.txt (similarity: 0.48)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T07:23:15.782639
108,283,Video: 80 Villages Cut Off As Massive Landslide Blocks Rudraprayag Roads - NDTV,What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.48)
- sla_2024.txt (similarity: 0.45)
- kedb_2024.txt (similarity: 0.44)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T07:23:15.758527
107,283,Video: 80 Villages Cut Off As Massive Landslide Blocks Rudraprayag Roads - NDTV,What are past resolutions for strikes in Unknown?,"Based on resolution_logs_2023.txt:

er
17:00 - Strike called off after meter revision promise

Resolution Time: 10 hours
SLA Compliance: YES (P3 = 24hr target, resolved in 10hr)
Root Cause: Demand for 30% meter rate revision
Resolution: 15% immediate revision, 15% after 6 months

════════════════════════════════════════════════════════
LOG-2023-004 | Bharat Bandh - Political
════════════════════════════════════════════════════════
Incident ID    : INC-2023-004
Date           : September 27, 2023
Cities         : All India
Type    ...

Top sources:
- resolution_logs_2023.txt (similarity: 0.50)
- kedb_2024.txt (similarity: 0.49)
- kedb_2024.txt (similarity: 0.46)","[{""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5025050348696924, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4938597570560368, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.46497843173055997, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.46217034183361, ""chunk_id"": ""resolution_logs_2023.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.45502653423902434, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.5025050348696924,2026-08-21T07:23:15.710603
106,283,Video: 80 Villages Cut Off As Massive Landslide Blocks Rudraprayag Roads - NDTV,What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.49)
- resolution_logs_2023.txt (similarity: 0.49)
- sla_2024.txt (similarity: 0.48)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T07:23:15.684673
105,452,Loco pilots observe hunger strike over long-pending grievances - The Times of India,What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.48)
- sla_2024.txt (similarity: 0.45)
- kedb_2024.txt (similarity: 0.44)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T07:23:15.636508
104,452,Loco pilots observe hunger strike over long-pending grievances - The Times of India,What are past resolutions for strikes in Unknown?,"Based on resolution_logs_2023.txt:

er
17:00 - Strike called off after meter revision promise

Resolution Time: 10 hours
SLA Compliance: YES (P3 = 24hr target, resolved in 10hr)
Root Cause: Demand for 30% meter rate revision
Resolution: 15% immediate revision, 15% after 6 months

════════════════════════════════════════════════════════
LOG-2023-004 | Bharat Bandh - Political
════════════════════════════════════════════════════════
Incident ID    : INC-2023-004
Date           : September 27, 2023
Cities         : All India
Type    ...

Top sources:
- resolution_logs_2023.txt (similarity: 0.50)
- kedb_2024.txt (similarity: 0.49)
- kedb_2024.txt (similarity: 0.46)","[{""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5025050348696924, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4938597570560368, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.46497843173055997, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.46217034183361, ""chunk_id"": ""resolution_logs_2023.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.45502653423902434, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.5025050348696924,2026-08-21T07:23:15.611557
103,452,Loco pilots observe hunger strike over long-pending grievances - The Times of India,What is the SLA for handling general strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.49)
- resolution_logs_2023.txt (similarity: 0.49)
- sla_2024.txt (similarity: 0.48)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48930467309257336, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4873795961015247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.47748854221553994, ""chunk_id"": ""sla_2024.txt_6""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4611289540398576, ""chunk_id"": ""sop_strike_response.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46112614035655747, ""chunk_id"": ""sla_2024.txt_0""}]",0.48930467309257336,2026-08-21T07:23:15.575775
102,500,PSPCL cancels promotions of linemen who participated in February 12 Bharat bandh - The Indian Express,What is the standard operating procedure for HIGH severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.48)
- resolution_logs_2023.txt (similarity: 0.45)
- resolution_logs_2023.txt (similarity: 0.45)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4835572476911066, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44990710745929247, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44865891301055055, ""chunk_id"": ""resolution_logs_2023.txt_6""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4481229986038038, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.439997834788487, ""chunk_id"": ""sla_2024.txt_2""}]",0.4835572476911066,2026-08-21T07:23:15.543850
101,500,PSPCL cancels promotions of linemen who participated in February 12 Bharat bandh - The Indian Express,What are past resolutions for strikes in Unknown?,"Based on resolution_logs_2023.txt:

er
17:00 - Strike called off after meter revision promise

Resolution Time: 10 hours
SLA Compliance: YES (P3 = 24hr target, resolved in 10hr)
Root Cause: Demand for 30% meter rate revision
Resolution: 15% immediate revision, 15% after 6 months

════════════════════════════════════════════════════════
LOG-2023-004 | Bharat Bandh - Political
════════════════════════════════════════════════════════
Incident ID    : INC-2023-004
Date           : September 27, 2023
Cities         : All India
Type    ...

Top sources:
- resolution_logs_2023.txt (similarity: 0.50)
- kedb_2024.txt (similarity: 0.49)
- kedb_2024.txt (similarity: 0.46)","[{""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5025050348696924, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4938597570560368, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.46497843173055997, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.46217034183361, ""chunk_id"": ""resolution_logs_2023.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.45502653423902434, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.5025050348696924,2026-08-21T07:23:15.505340
100,500,PSPCL cancels promotions of linemen who participated in February 12 Bharat bandh - The Indian Express,What is the SLA for handling bandh strikes?,"Based on resolution_logs_2023.txt:

Day 0 18:00: Bandh ends as scheduled
Day 0 20:00: Normal operations resumed

Resolution Time: 18 hours (as expected, single day)
SLA Compliance: YES
Pre-warning: 48 hours advance notice available
Team: National coordination team

Lessons Learned:
- 48-hour advance notice allows excellent preparation
- Pre-declared WFH was very effective
- Essential services exemption process worked well

════════════════════════════════════════════════════════
LOG-2023-005 | Mumbai Floods - Weather
═════════════...

Top sources:
- resolution_logs_2023.txt (similarity: 0.52)
- resolution_logs_2023.txt (similarity: 0.51)
- sop_strike_response.txt (similarity: 0.48)","[{""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5163049890662432, ""chunk_id"": ""resolution_logs_2023.txt_9""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5051550929919628, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48469286433934267, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46884235183967604, ""chunk_id"": ""sla_2024.txt_0""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4650561780186739, ""chunk_id"": ""sop_strike_response.txt_1""}]",0.5163049890662432,2026-08-21T07:23:15.449772
99,584,"Punjab Bandh: Markets shut, traffic blocked amid tight security - Awaz The Voice",What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.48)
- sla_2024.txt (similarity: 0.45)
- kedb_2024.txt (similarity: 0.44)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T07:23:15.378545
98,584,"Punjab Bandh: Markets shut, traffic blocked amid tight security - Awaz The Voice",What are past resolutions for strikes in Unknown?,"Based on resolution_logs_2023.txt:

er
17:00 - Strike called off after meter revision promise

Resolution Time: 10 hours
SLA Compliance: YES (P3 = 24hr target, resolved in 10hr)
Root Cause: Demand for 30% meter rate revision
Resolution: 15% immediate revision, 15% after 6 months

════════════════════════════════════════════════════════
LOG-2023-004 | Bharat Bandh - Political
════════════════════════════════════════════════════════
Incident ID    : INC-2023-004
Date           : September 27, 2023
Cities         : All India
Type    ...

Top sources:
- resolution_logs_2023.txt (similarity: 0.50)
- kedb_2024.txt (similarity: 0.49)
- kedb_2024.txt (similarity: 0.46)","[{""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5025050348696924, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4938597570560368, ""chunk_id"": ""kedb_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.46497843173055997, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.46217034183361, ""chunk_id"": ""resolution_logs_2023.txt_0""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.45502653423902434, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.5025050348696924,2026-08-21T07:23:15.313681
97,584,"Punjab Bandh: Markets shut, traffic blocked amid tight security - Awaz The Voice",What is the SLA for handling bandh strikes?,"Based on resolution_logs_2023.txt:

Day 0 18:00: Bandh ends as scheduled
Day 0 20:00: Normal operations resumed

Resolution Time: 18 hours (as expected, single day)
SLA Compliance: YES
Pre-warning: 48 hours advance notice available
Team: National coordination team

Lessons Learned:
- 48-hour advance notice allows excellent preparation
- Pre-declared WFH was very effective
- Essential services exemption process worked well

════════════════════════════════════════════════════════
LOG-2023-005 | Mumbai Floods - Weather
═════════════...

Top sources:
- resolution_logs_2023.txt (similarity: 0.52)
- resolution_logs_2023.txt (similarity: 0.51)
- sop_strike_response.txt (similarity: 0.48)","[{""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5163049890662432, ""chunk_id"": ""resolution_logs_2023.txt_9""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.5051550929919628, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.48469286433934267, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.46884235183967604, ""chunk_id"": ""sla_2024.txt_0""}, {""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.4650561780186739, ""chunk_id"": ""sop_strike_response.txt_1""}]",0.5163049890662432,2026-08-21T07:23:15.234322
96,605,"‘His Speech Was About Chakka Jam, Not Assam Secession’: Sharjeel Imam’s Brother Hits Back At Rijiju Over ‘Dimagi Naxal’ Remark - The Observer Post",What is the standard operating procedure for LOW severity strikes?,"Based on sop_strike_response.txt:

STANDARD OPERATING PROCEDURE
TRANSPORT STRIKE RESPONSE
Version 1.3 | India Transport Monitoring System

SOP-001: IMMEDIATE RESPONSE TO TRANSPORT STRIKE

TRIGGER: Strike news detected OR strike confirmed

STEP 1: VERIFY (0-15 minutes)
□ Check official union/government sources
□ Cross-verify with 2+ news sources
□ Confirm affected cities and routes
□ Assess number of vehicles/workers involved
□ Determine if political or economic cause

STEP 2: CLASSIFY PRIORITY (15-30 minutes)
□ Apply SLA priority...

Top sources:
- sop_strike_response.txt (similarity: 0.48)
- sla_2024.txt (similarity: 0.45)
- kedb_2024.txt (similarity: 0.44)","[{""filename"": ""sop_strike_response.txt"", ""category"": ""sop"", ""similarity"": 0.47944563001665363, ""chunk_id"": ""sop_strike_response.txt_0""}, {""filename"": ""sla_2024.txt"", ""category"": ""sla"", ""similarity"": 0.4518044233660749, ""chunk_id"": ""sla_2024.txt_3""}, {""filename"": ""kedb_2024.txt"", ""category"": ""kedb"", ""similarity"": 0.4448440515143832, ""chunk_id"": ""kedb_2024.txt_2""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.4441707084612941, ""chunk_id"": ""resolution_logs_2023.txt_7""}, {""filename"": ""resolution_logs_2023.txt"", ""category"": ""resolution_log"", ""similarity"": 0.44157164106933444, ""chunk_id"": ""resolution_logs_2023.txt_6""}]",0.47944563001665363,2026-08-21T07:23:15.176446
